Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/11/2021,04012,10,La Paz County,AZ,98.7,4634,22,,,4634,24.6,4633,26.3,3063,36.5,2399,11.4,,,,,2399,12.8,2399,13.6,1677,20,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/11/2021,UNK,10,Unknown County,AZ,98.7,28123,0,,,28118,0,27973,0,12654,0,10348,0,,,,,10348,0,10309,0,4322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2021,04019,10,Pima County,AZ,98.7,237311,22.7,,,237303,26.2,237220,28.5,129701,61,130966,12.5,,,,,130965,14.5,130928,15.7,60151,28.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/10/2021,04005,10,Coconino County,AZ,98.7,55849,38.9,,,55847,44.8,54981,47.9,16472,88.3,27870,19.4,,,,,27870,22.4,27764,24.2,10211,54.7,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/10/2021,04012,10,La Paz County,AZ,98.7,4601,21.8,,,4601,24.5,4600,26.1,3037,36.2,2376,11.3,,,,,2376,12.6,2376,13.5,1655,19.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/10/2021,04023,10,Santa Cruz County,AZ,98.7,12223,26.3,,,12223,31.8,12221,35.8,5701,66.4,6155,13.2,,,,,6155,16,6155,18,3050,35.5,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/10/2021,04009,10,Graham County,AZ,98.7,6153,15.8,,,6153,19.3,6153,21.6,3278,60.3,3646,9.4,,,,,3646,11.4,3646,12.8,2124,39,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/10/2021,04019,10,Pima County,AZ,98.7,231846,22.1,,,231838,25.6,231759,27.9,126536,59.5,125988,12,,,,,125987,13.9,125951,15.1,56696,26.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/10/2021,04017,10,Navajo County,AZ,98.7,37032,33.4,,,37030,40.3,35965,44,12860,61.7,21962,19.8,,,,,21962,23.9,21656,26.5,7950,38.2,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/10/2021,UNK,10,Unknown County,AZ,98.7,27629,0,,,27624,0,27485,0,12409,0,10121,0,,,,,10121,0,10082,0,4207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2021,04027,10,Yuma County,AZ,98.7,34061,15.9,,,34061,19.1,34055,21.3,18394,44.5,17169,8,,,,,17169,9.7,17168,10.7,7730,18.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/10/2021,04011,10,Greenlee County,AZ,98.7,2492,26.2,,,2492,32.1,2492,36,794,61.2,1762,18.6,,,,,1762,22.7,1762,25.4,636,49,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/10/2021,04003,10,Cochise County,AZ,98.7,24495,19.5,,,24495,22.7,24489,24.7,15216,52.3,10841,8.6,,,,,10841,10,10841,11,6427,22.1,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/10/2021,04021,10,Pinal County,AZ,98.7,79217,17.1,,,79208,20,79170,22,48248,50,38620,8.3,,,,,38620,9.7,38606,10.7,21547,22.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/10/2021,04025,10,Yavapai County,AZ,98.7,50976,21.7,,,50970,24.1,50963,25.8,35669,46.7,28888,12.3,,,,,28888,13.7,28887,14.6,19400,25.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/10/2021,04007,10,Gila County,AZ,98.7,15159,28.1,,,15158,32.3,15116,34.9,8185,51.6,7307,13.5,,,,,7306,15.6,7277,16.8,3522,22.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/10/2021,04015,10,Mohave County,AZ,98.7,27233,12.8,,,27232,14.4,27229,15.4,19432,29.5,13134,6.2,,,,,13133,6.9,13133,7.4,8658,13.1,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/10/2021,04001,10,Apache County,AZ,98.7,32486,45.2,,,32478,54.7,31214,59.5,8540,75.3,19778,27.5,,,,,19775,33.3,19401,37,6725,59.3,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/10/2021,04013,10,Maricopa County,AZ,98.7,805457,18,,,805409,21.2,804457,23.4,416819,59.9,440133,9.8,,,,,440122,11.6,439742,12.8,220026,31.6,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/09/2021,04009,10,Graham County,AZ,98.7,6088,15.7,,,6088,19.1,6088,21.4,3258,59.9,3500,9,,,,,3500,11,3500,12.3,1998,36.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/09/2021,04011,10,Greenlee County,AZ,98.7,2463,25.9,,,2463,31.8,2463,35.5,793,61.1,1679,17.7,,,,,1679,21.7,1679,24.2,623,48,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/09/2021,04007,10,Gila County,AZ,98.7,15123,28,,,15122,32.3,15080,34.8,8170,51.5,7213,13.4,,,,,7212,15.4,7184,16.6,3462,21.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/09/2021,04017,10,Navajo County,AZ,98.7,36770,33.1,,,36768,40,35709,43.7,12777,61.3,21705,19.6,,,,,21705,23.6,21401,26.2,7838,37.6,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/09/2021,04003,10,Cochise County,AZ,98.7,24188,19.2,,,24188,22.4,24182,24.4,15062,51.7,10660,8.5,,,,,10660,9.9,10660,10.8,6317,21.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/09/2021,04019,10,Pima County,AZ,98.7,226980,21.7,,,226972,25.1,226894,27.3,123511,58.1,121252,11.6,,,,,121251,13.4,121215,14.6,53458,25.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/09/2021,04005,10,Coconino County,AZ,98.7,55351,38.6,,,55349,44.4,54483,47.5,16383,87.8,27202,19,,,,,27202,21.8,27096,23.6,9875,52.9,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/09/2021,04001,10,Apache County,AZ,98.7,32204,44.8,,,32196,54.2,30960,59,8507,75.1,19532,27.2,,,,,19529,32.9,19155,36.5,6625,58.5,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/09/2021,04012,10,La Paz County,AZ,98.7,4570,21.7,,,4570,24.3,4569,26,3014,35.9,2339,11.1,,,,,2339,12.4,2339,13.3,1626,19.4,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/09/2021,04021,10,Pinal County,AZ,98.7,77917,16.8,,,77908,19.7,77870,21.6,47575,49.3,37295,8.1,,,,,37295,9.4,37282,10.3,20611,21.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/09/2021,04027,10,Yuma County,AZ,98.7,33288,15.6,,,33288,18.7,33284,20.8,17915,43.4,16937,7.9,,,,,16937,9.5,16936,10.6,7637,18.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/09/2021,04023,10,Santa Cruz County,AZ,98.7,12063,25.9,,,12063,31.4,12061,35.3,5630,65.5,6066,13,,,,,6066,15.8,6066,17.8,3007,35,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/09/2021,04015,10,Mohave County,AZ,98.7,26540,12.5,,,26539,14,26536,15,18986,28.8,12732,6,,,,,12731,6.7,12731,7.2,8317,12.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/09/2021,04025,10,Yavapai County,AZ,98.7,50248,21.4,,,50243,23.8,50236,25.4,35269,46.1,27334,11.6,,,,,27334,12.9,27333,13.8,18078,23.7,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/09/2021,UNK,10,Unknown County,AZ,98.7,27355,0,,,27350,0,27212,0,12297,0,9868,0,,,,,9868,0,9829,0,4080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/09/2021,04013,10,Maricopa County,AZ,98.7,788337,17.6,,,788290,20.8,787362,22.9,410306,58.9,431590,9.6,,,,,431579,11.4,431205,12.6,214590,30.8,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/08/2021,04023,10,Santa Cruz County,AZ,98.7,12015,25.8,,,12015,31.3,12013,35.2,5605,65.2,6052,13,,,,,6052,15.7,6052,17.7,2997,34.9,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/08/2021,04009,10,Graham County,AZ,98.7,6078,15.7,,,6078,19,6078,21.3,3255,59.8,3445,8.9,,,,,3445,10.8,3445,12.1,1947,35.8,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/08/2021,04005,10,Coconino County,AZ,98.7,54526,38,,,54524,43.8,53716,46.8,16326,87.5,27035,18.8,,,,,27035,21.7,26929,23.5,9802,52.5,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/08/2021,04001,10,Apache County,AZ,98.7,32106,44.7,,,32098,54.1,30871,58.8,8494,74.9,19447,27.1,,,,,19444,32.8,19077,36.4,6587,58.1,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/08/2021,04012,10,La Paz County,AZ,98.7,4549,21.6,,,4549,24.2,4548,25.8,2998,35.7,2319,11,,,,,2319,12.3,2319,13.2,1609,19.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/08/2021,04019,10,Pima County,AZ,98.7,223813,21.4,,,223805,24.7,223731,26.9,121806,57.3,119490,11.4,,,,,119489,13.2,119454,14.4,52414,24.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/08/2021,04007,10,Gila County,AZ,98.7,15092,27.9,,,15091,32.2,15049,34.7,8163,51.4,7187,13.3,,,,,7186,15.3,7160,16.5,3457,21.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/08/2021,04015,10,Mohave County,AZ,98.7,26027,12.3,,,26026,13.7,26023,14.7,18593,28.2,12454,5.9,,,,,12453,6.6,12453,7,8082,12.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/08/2021,04027,10,Yuma County,AZ,98.7,32837,15.4,,,32837,18.5,32833,20.5,17663,42.8,16909,7.9,,,,,16909,9.5,16908,10.6,7621,18.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/08/2021,04025,10,Yavapai County,AZ,98.7,49837,21.2,,,49832,23.6,49825,25.2,35037,45.8,25981,11.1,,,,,25981,12.3,25980,13.1,16898,22.1,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/08/2021,04017,10,Navajo County,AZ,98.7,36599,33,,,36597,39.8,35546,43.5,12753,61.2,21483,19.4,,,,,21483,23.4,21193,25.9,7822,37.6,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/08/2021,04021,10,Pinal County,AZ,98.7,77085,16.7,,,77076,19.5,77038,21.4,47163,48.8,36729,7.9,,,,,36729,9.3,36716,10.2,20228,20.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/08/2021,04003,10,Cochise County,AZ,98.7,24082,19.1,,,24082,22.3,24076,24.3,15016,51.6,10529,8.4,,,,,10529,9.7,10529,10.6,6274,21.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/08/2021,04011,10,Greenlee County,AZ,98.7,2463,25.9,,,2463,31.8,2463,35.5,793,61.1,1679,17.7,,,,,1679,21.7,1679,24.2,623,48,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/08/2021,UNK,10,Unknown County,AZ,98.7,26964,0,,,26959,0,26826,0,12189,0,9371,0,,,,,9371,0,9338,0,3800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2021,04013,10,Maricopa County,AZ,98.7,776304,17.3,,,776258,20.4,775352,22.6,406558,58.4,423941,9.5,,,,,423930,11.2,423562,12.3,209553,30.1,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/07/2021,04017,10,Navajo County,AZ,98.7,36451,32.9,,,36449,39.7,35402,43.3,12668,60.8,21346,19.2,,,,,21346,23.2,21056,25.7,7734,37.1,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/07/2021,04012,10,La Paz County,AZ,98.7,4544,21.5,,,4544,24.2,4543,25.8,2994,35.7,2316,11,,,,,2316,12.3,2316,13.2,1606,19.1,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/07/2021,04023,10,Santa Cruz County,AZ,98.7,11932,25.7,,,11932,31,11930,35,5561,64.7,6027,13,,,,,6027,15.7,6027,17.7,2985,34.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/07/2021,04009,10,Graham County,AZ,98.7,6050,15.6,,,6050,18.9,6050,21.2,3249,59.7,3384,8.7,,,,,3384,10.6,3384,11.9,1888,34.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/07/2021,04021,10,Pinal County,AZ,98.7,74794,16.2,,,74785,18.9,74748,20.7,46042,47.7,34997,7.6,,,,,34997,8.8,34985,9.7,18901,19.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/07/2021,UNK,10,Unknown County,AZ,98.7,26384,0,,,26379,0,26249,0,11763,0,9174,0,,,,,9174,0,9141,0,3662,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2021,04015,10,Mohave County,AZ,98.7,25413,12,,,25412,13.4,25409,14.4,18140,27.5,12074,5.7,,,,,12073,6.4,12073,6.8,7762,11.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/07/2021,04013,10,Maricopa County,AZ,98.7,760927,17,,,760882,20,759991,22.1,401914,57.7,412067,9.2,,,,,412056,10.8,411701,12,201533,28.9,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/07/2021,04001,10,Apache County,AZ,98.7,32008,44.5,,,32001,53.9,30824,58.8,8490,74.9,19388,27,,,,,19385,32.7,19023,36.3,6572,58,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/07/2021,04007,10,Gila County,AZ,98.7,14997,27.8,,,14996,32,14954,34.5,8091,51,6926,12.8,,,,,6925,14.8,6899,15.9,3274,20.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/07/2021,04019,10,Pima County,AZ,98.7,218965,20.9,,,218957,24.2,218883,26.3,118925,56,115763,11.1,,,,,115762,12.8,115728,13.9,50063,23.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/07/2021,04011,10,Greenlee County,AZ,98.7,2463,25.9,,,2463,31.8,2463,35.5,793,61.1,1679,17.7,,,,,1679,21.7,1679,24.2,623,48,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/07/2021,04025,10,Yavapai County,AZ,98.7,49440,21,,,49435,23.4,49428,25,34787,45.5,24407,10.4,,,,,24407,11.6,24406,12.3,15589,20.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/07/2021,04003,10,Cochise County,AZ,98.7,23200,18.4,,,23200,21.5,23195,23.4,14548,50,10240,8.1,,,,,10240,9.5,10240,10.3,6135,21.1,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/07/2021,04027,10,Yuma County,AZ,98.7,32290,15.1,,,32290,18.2,32286,20.2,17366,42,16824,7.9,,,,,16824,9.5,16823,10.5,7577,18.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/07/2021,04005,10,Coconino County,AZ,98.7,54363,37.9,,,54361,43.6,53553,46.7,16263,87.1,26510,18.5,,,,,26510,21.3,26406,23,9558,51.2,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/06/2021,04005,9,Coconino County,AZ,98.7,53008,36.9,,,53006,42.6,52264,45.6,16055,86,23689,16.5,,,,,23689,19,23588,20.6,8388,44.9,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/06/2021,04009,9,Graham County,AZ,98.7,5857,15.1,,,5857,18.3,5857,20.6,3195,58.7,3192,8.2,,,,,3192,10,3192,11.2,1773,32.6,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/06/2021,04027,9,Yuma County,AZ,98.7,30518,14.3,,,30518,17.2,30516,19,16593,40.2,14159,6.6,,,,,14159,8,14159,8.8,5664,13.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/06/2021,04015,9,Mohave County,AZ,98.7,23769,11.2,,,23768,12.6,23766,13.4,16751,25.4,10717,5.1,,,,,10716,5.7,10716,6.1,6623,10,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/06/2021,UNK,9,Unknown County,AZ,98.7,25816,0,,,25811,0,25682,0,11495,0,8727,0,,,,,8727,0,8696,0,3419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2021,04007,9,Gila County,AZ,98.7,14650,27.1,,,14649,31.3,14607,33.7,7907,49.8,6263,11.6,,,,,6262,13.4,6236,14.4,2770,17.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/06/2021,04011,9,Greenlee County,AZ,98.7,2424,25.5,,,2424,31.3,2424,35,791,61,1577,16.6,,,,,1577,20.3,1577,22.8,609,47,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/06/2021,04012,9,La Paz County,AZ,98.7,4422,20.9,,,4422,23.5,4421,25.1,2915,34.7,1793,8.5,,,,,1793,9.5,1793,10.2,1110,13.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/06/2021,04003,9,Cochise County,AZ,98.7,21179,16.8,,,21179,19.6,21174,21.4,13603,46.7,9636,7.7,,,,,9636,8.9,9636,9.7,5698,19.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/06/2021,04013,9,Maricopa County,AZ,98.7,727586,16.2,,,727543,19.2,726694,21.2,389243,55.9,384781,8.6,,,,,384770,10.1,384431,11.2,182709,26.2,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/06/2021,04001,9,Apache County,AZ,98.7,31214,43.4,,,31207,52.6,30164,57.5,8397,74.1,18637,25.9,,,,,18634,31.4,18297,34.9,6445,56.9,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/06/2021,04017,9,Navajo County,AZ,98.7,35537,32,,,35535,38.7,34556,42.2,12339,59.2,19643,17.7,,,,,19643,21.4,19356,23.7,7242,34.8,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/06/2021,04025,9,Yavapai County,AZ,98.7,48511,20.6,,,48506,23,48499,24.5,34224,44.8,21453,9.1,,,,,21453,10.2,21452,10.9,13448,17.6,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/06/2021,04021,9,Pinal County,AZ,98.7,70485,15.2,,,70476,17.8,70442,19.5,43445,45,31925,6.9,,,,,31925,8.1,31913,8.9,16879,17.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
